cds,rtype,sname,dname,cname,enroll12,NumTstTakr,AvgScrRead,AvgScrMath,AvgScrWrite,NumGE1500,PctGE1500
6.61598E+12,S,Colusa Alternative Home,Colusa Unified,Colusa,20,0,NA,NA,NA,NA,NA
6.61598E+12,S,Colusa High,Colusa Unified,Colusa,72,25,494,497,467,12,48
6.61606E+12,D,,Maxwell Unified,Colusa,26,16,427,440,455,2,12.5
6.61606E+12,S,Maxwell High,Maxwell Unified,Colusa,26,16,427,440,455,2,12.5
6.61614E+12,D,,Pierce Joint Unified,Colusa,87,33,432,447,417,5,15.15
6.61614E+12,S,Pierce High,Pierce Joint Unified,Colusa,80,33,432,447,417,5,15.15
6.61622E+12,D,,Williams Unified,Colusa,85,13,414,415,426,1,7.69
6.61622E+12,S,Williams Junior/Senior High,Williams Unified,Colusa,64,13,414,415,426,1,7.69
7E+12,C,,,Contra Costa,13572,6869,508,520,509,3689,53.71
7.10074E+12,D,,Contra Costa County Office of,Contra Costa,586,281,501,507,492,136,48.4
7.10074E+12,S,Clayton Valley Charter High,Contra Costa County Office of,Contra Costa,464,281,501,507,492,136,48.4
7.6163E+12,D,,Acalanes Union High,Contra Costa,1340,1030,600,608,605,906,87.96
7.6163E+12,S,Acalanes Center for Independent Study,Acalanes Union High,Contra Costa,23,2,*,*,*,*,*
7.6163E+12,S,Acalanes High,Acalanes Union High,Contra Costa,332,260,589,605,593,225,86.54
7.6163E+12,S,Campolindo High,Acalanes Union High,Contra Costa,309,258,604,612,622,232,89.92
